User ID,Service ID,Service Type,Rating,Review
User_886,Service_1,Electrician,4,"""Satisfactory work."""
User_254,Service_3,Carpenter,1,"""Could be better."""
User_115,Service_15,Kitchen cleaning,4,"""Satisfactory work."""
User_1436,Service_18,Pest control,3,"""Satisfactory work."""
User_1255,Service_17,Laptop Repair,2,"""Good job overall."""
User_744,Service_1,Electrician,5,"""Satisfactory work."""
User_1148,Service_12,Hair colour,4,"""Could be better."""
User_320,Service_5,Refrigerator Repair,2,"""Satisfactory work."""
User_1662,Service_8,Microwave Repair,3,"""Not happy with the service."""
User_1746,Service_9,Men/kids haircut,3,"""Good job overall."""
User_657,Service_14,Bathroom cleaning,5,"""Good job overall."""
User_1921,Service_6,Washing Machine Repair,5,"""Excellent service!"""
User_758,Service_15,Kitchen cleaning,2,"""Good job overall."""
User_1075,Service_15,Kitchen cleaning,5,"""Not happy with the service."""
User_916,Service_8,Microwave Repair,4,"""Excellent service!"""
User_832,Service_10,Face care,3,"""Not happy with the service."""
User_954,Service_1,Electrician,4,"""Satisfactory work."""
User_1720,Service_14,Bathroom cleaning,5,"""Satisfactory work."""
User_1508,Service_8,Microwave Repair,5,"""Good job overall."""
User_282,Service_11,Shave/beard grooming,1,"""Satisfactory work."""
User_1648,Service_11,Shave/beard grooming,3,"""Good job overall."""
User_1167,Service_1,Electrician,3,"""Good job overall."""
User_1237,Service_6,Washing Machine Repair,4,"""Excellent service!"""
User_1668,Service_3,Carpenter,5,"""Could be better."""
User_1390,Service_19,Full home cleaning,5,"""Excellent service!"""
User_827,Service_4,AC Repair Service,3,"""Excellent service!"""
User_351,Service_20,Home painting,4,"""Could be better."""
User_267,Service_3,Carpenter,5,"""Excellent service!"""
User_1190,Service_4,AC Repair Service,4,"""Good job overall."""
User_715,Service_5,Refrigerator Repair,3,"""Satisfactory work."""
User_1391,Service_2,Plumber,2,"""Excellent service!"""
User_1544,Service_1,Electrician,3,"""Not happy with the service."""
User_525,Service_5,Refrigerator Repair,1,"""Not happy with the service."""
User_524,Service_11,Shave/beard grooming,3,"""Good job overall."""
User_1566,Service_18,Pest control,5,"""Could be better."""
User_1465,Service_8,Microwave Repair,4,"""Not happy with the service."""
User_1512,Service_5,Refrigerator Repair,2,"""Could be better."""
User_272,Service_1,Electrician,2,"""Satisfactory work."""
User_556,Service_4,AC Repair Service,1,"""Could be better."""
User_339,Service_2,Plumber,3,"""Good job overall."""
User_438,Service_5,Refrigerator Repair,3,"""Not happy with the service."""
User_1518,Service_5,Refrigerator Repair,2,"""Could be better."""
User_1468,Service_14,Bathroom cleaning,1,"""Not happy with the service."""
User_909,Service_10,Face care,3,"""Not happy with the service."""
User_1401,Service_8,Microwave Repair,3,"""Excellent service!"""
User_769,Service_12,Hair colour,1,"""Excellent service!"""
User_905,Service_4,AC Repair Service,2,"""Could be better."""
User_1245,Service_10,Face care,2,"""Good job overall."""
User_634,Service_16,Chimney Repair,3,"""Could be better."""
User_1593,Service_13,Massage,3,"""Excellent service!"""
User_1785,Service_19,Full home cleaning,1,"""Good job overall."""
User_1640,Service_1,Electrician,4,"""Satisfactory work."""
User_1425,Service_12,Hair colour,4,"""Good job overall."""
User_1957,Service_15,Kitchen cleaning,4,"""Not happy with the service."""
User_774,Service_6,Washing Machine Repair,4,"""Satisfactory work."""
User_1130,Service_4,AC Repair Service,1,"""Satisfactory work."""
User_1609,Service_14,Bathroom cleaning,4,"""Satisfactory work."""
User_331,Service_9,Men/kids haircut,4,"""Excellent service!"""
User_1637,Service_13,Massage,2,"""Good job overall."""
User_648,Service_4,AC Repair Service,3,"""Not happy with the service."""
User_2,Service_8,Microwave Repair,1,"""Satisfactory work."""
User_1272,Service_4,AC Repair Service,4,"""Could be better."""
User_1622,Service_3,Carpenter,5,"""Good job overall."""
User_1387,Service_13,Massage,5,"""Good job overall."""
User_1179,Service_13,Massage,3,"""Good job overall."""
User_695,Service_3,Carpenter,1,"""Good job overall."""
User_1301,Service_9,Men/kids haircut,3,"""Satisfactory work."""
User_1501,Service_12,Hair colour,2,"""Excellent service!"""
User_1100,Service_2,Plumber,1,"""Excellent service!"""
User_146,Service_20,Home painting,4,"""Could be better."""
User_1788,Service_10,Face care,4,"""Excellent service!"""
User_1760,Service_8,Microwave Repair,3,"""Satisfactory work."""
User_232,Service_15,Kitchen cleaning,5,"""Could be better."""
User_549,Service_13,Massage,2,"""Satisfactory work."""
User_1011,Service_19,Full home cleaning,5,"""Satisfactory work."""
User_1580,Service_20,Home painting,2,"""Not happy with the service."""
User_1860,Service_5,Refrigerator Repair,1,"""Satisfactory work."""
User_1350,Service_5,Refrigerator Repair,3,"""Excellent service!"""
User_1705,Service_1,Electrician,1,"""Could be better."""
User_679,Service_10,Face care,1,"""Good job overall."""
User_1857,Service_19,Full home cleaning,5,"""Could be better."""
User_699,Service_16,Chimney Repair,5,"""Satisfactory work."""
User_1147,Service_7,Water Purifier Repair,2,"""Not happy with the service."""
User_864,Service_2,Plumber,1,"""Satisfactory work."""
User_981,Service_14,Bathroom cleaning,2,"""Could be better."""
User_1803,Service_10,Face care,3,"""Excellent service!"""
User_318,Service_16,Chimney Repair,1,"""Not happy with the service."""
User_1815,Service_1,Electrician,2,"""Good job overall."""
User_849,Service_3,Carpenter,3,"""Excellent service!"""
User_1186,Service_16,Chimney Repair,3,"""Not happy with the service."""
User_1603,Service_11,Shave/beard grooming,2,"""Could be better."""
User_1653,Service_17,Laptop Repair,5,"""Satisfactory work."""
User_1775,Service_18,Pest control,3,"""Excellent service!"""
User_1926,Service_18,Pest control,5,"""Good job overall."""
User_657,Service_1,Electrician,4,"""Satisfactory work."""
User_531,Service_13,Massage,3,"""Satisfactory work."""
User_148,Service_3,Carpenter,1,"""Not happy with the service."""
User_1583,Service_4,AC Repair Service,1,"""Good job overall."""
User_1829,Service_10,Face care,3,"""Satisfactory work."""
User_1210,Service_19,Full home cleaning,5,"""Satisfactory work."""
User_221,Service_7,Water Purifier Repair,4,"""Excellent service!"""
User_307,Service_8,Microwave Repair,5,"""Excellent service!"""
User_512,Service_16,Chimney Repair,1,"""Excellent service!"""
User_1262,Service_9,Men/kids haircut,2,"""Not happy with the service."""
User_537,Service_18,Pest control,5,"""Good job overall."""
User_1388,Service_3,Carpenter,3,"""Not happy with the service."""
User_1903,Service_13,Massage,5,"""Could be better."""
User_631,Service_12,Hair colour,5,"""Not happy with the service."""
User_865,Service_3,Carpenter,5,"""Good job overall."""
User_1675,Service_15,Kitchen cleaning,4,"""Good job overall."""
User_1209,Service_14,Bathroom cleaning,1,"""Good job overall."""
User_1055,Service_16,Chimney Repair,2,"""Excellent service!"""
User_1335,Service_9,Men/kids haircut,1,"""Not happy with the service."""
User_1735,Service_17,Laptop Repair,4,"""Not happy with the service."""
User_946,Service_4,AC Repair Service,3,"""Satisfactory work."""
User_528,Service_18,Pest control,3,"""Could be better."""
User_874,Service_4,AC Repair Service,5,"""Could be better."""
User_1841,Service_7,Water Purifier Repair,5,"""Good job overall."""
User_319,Service_18,Pest control,4,"""Satisfactory work."""
User_1152,Service_6,Washing Machine Repair,4,"""Excellent service!"""
User_1246,Service_2,Plumber,2,"""Could be better."""
User_1965,Service_17,Laptop Repair,4,"""Good job overall."""
User_1427,Service_17,Laptop Repair,5,"""Satisfactory work."""
User_114,Service_1,Electrician,4,"""Excellent service!"""
User_1137,Service_16,Chimney Repair,3,"""Good job overall."""
User_1025,Service_17,Laptop Repair,5,"""Not happy with the service."""
User_347,Service_18,Pest control,2,"""Not happy with the service."""
User_295,Service_17,Laptop Repair,4,"""Satisfactory work."""
User_888,Service_18,Pest control,5,"""Good job overall."""
User_1521,Service_7,Water Purifier Repair,3,"""Could be better."""
User_1219,Service_17,Laptop Repair,1,"""Good job overall."""
User_77,Service_16,Chimney Repair,3,"""Good job overall."""
User_1195,Service_12,Hair colour,1,"""Excellent service!"""
User_625,Service_12,Hair colour,4,"""Good job overall."""
User_1291,Service_13,Massage,4,"""Excellent service!"""
User_1230,Service_19,Full home cleaning,4,"""Could be better."""
User_1375,Service_17,Laptop Repair,5,"""Good job overall."""
User_196,Service_6,Washing Machine Repair,2,"""Excellent service!"""
User_561,Service_13,Massage,4,"""Not happy with the service."""
User_235,Service_1,Electrician,2,"""Satisfactory work."""
User_845,Service_10,Face care,5,"""Good job overall."""
User_1029,Service_10,Face care,2,"""Not happy with the service."""
User_790,Service_13,Massage,2,"""Good job overall."""
User_782,Service_9,Men/kids haircut,5,"""Excellent service!"""
User_492,Service_1,Electrician,3,"""Not happy with the service."""
User_645,Service_6,Washing Machine Repair,4,"""Satisfactory work."""
User_536,Service_7,Water Purifier Repair,2,"""Not happy with the service."""
User_354,Service_2,Plumber,5,"""Not happy with the service."""
User_486,Service_17,Laptop Repair,3,"""Satisfactory work."""
User_478,Service_17,Laptop Repair,3,"""Not happy with the service."""
User_823,Service_5,Refrigerator Repair,3,"""Excellent service!"""
User_846,Service_3,Carpenter,2,"""Excellent service!"""
User_992,Service_2,Plumber,1,"""Good job overall."""
User_521,Service_10,Face care,5,"""Could be better."""
User_1426,Service_16,Chimney Repair,2,"""Could be better."""
User_257,Service_9,Men/kids haircut,3,"""Could be better."""
User_1663,Service_7,Water Purifier Repair,5,"""Could be better."""
User_1310,Service_4,AC Repair Service,2,"""Good job overall."""
User_630,Service_13,Massage,2,"""Not happy with the service."""
User_47,Service_19,Full home cleaning,1,"""Excellent service!"""
User_1509,Service_13,Massage,5,"""Could be better."""
User_668,Service_11,Shave/beard grooming,2,"""Not happy with the service."""
User_799,Service_4,AC Repair Service,4,"""Satisfactory work."""
User_1680,Service_7,Water Purifier Repair,3,"""Excellent service!"""
User_1023,Service_16,Chimney Repair,4,"""Not happy with the service."""
User_1193,Service_12,Hair colour,2,"""Satisfactory work."""
User_1518,Service_6,Washing Machine Repair,1,"""Satisfactory work."""
User_1966,Service_9,Men/kids haircut,2,"""Could be better."""
User_1608,Service_6,Washing Machine Repair,4,"""Excellent service!"""
User_1774,Service_8,Microwave Repair,4,"""Good job overall."""
User_1606,Service_11,Shave/beard grooming,1,"""Excellent service!"""
User_1152,Service_1,Electrician,2,"""Good job overall."""
User_777,Service_11,Shave/beard grooming,1,"""Good job overall."""
User_4,Service_8,Microwave Repair,3,"""Could be better."""
User_1327,Service_11,Shave/beard grooming,3,"""Good job overall."""
User_140,Service_16,Chimney Repair,3,"""Good job overall."""
User_1412,Service_17,Laptop Repair,4,"""Excellent service!"""
User_277,Service_14,Bathroom cleaning,4,"""Could be better."""
User_138,Service_19,Full home cleaning,2,"""Satisfactory work."""
User_1864,Service_18,Pest control,4,"""Excellent service!"""
User_131,Service_2,Plumber,5,"""Could be better."""
User_32,Service_19,Full home cleaning,3,"""Satisfactory work."""
User_820,Service_11,Shave/beard grooming,5,"""Satisfactory work."""
User_1698,Service_2,Plumber,2,"""Not happy with the service."""
User_1977,Service_1,Electrician,3,"""Good job overall."""
User_1482,Service_13,Massage,5,"""Excellent service!"""
User_1558,Service_12,Hair colour,1,"""Satisfactory work."""
User_287,Service_10,Face care,3,"""Satisfactory work."""
User_1319,Service_18,Pest control,1,"""Good job overall."""
User_1112,Service_17,Laptop Repair,4,"""Not happy with the service."""
User_244,Service_19,Full home cleaning,2,"""Good job overall."""
User_1877,Service_8,Microwave Repair,2,"""Excellent service!"""
User_1378,Service_9,Men/kids haircut,3,"""Could be better."""
User_730,Service_14,Bathroom cleaning,1,"""Excellent service!"""
User_638,Service_18,Pest control,5,"""Satisfactory work."""
User_792,Service_12,Hair colour,5,"""Satisfactory work."""
User_308,Service_17,Laptop Repair,1,"""Could be better."""
User_667,Service_6,Washing Machine Repair,3,"""Could be better."""
User_722,Service_19,Full home cleaning,1,"""Not happy with the service."""
User_618,Service_2,Plumber,1,"""Excellent service!"""
User_1341,Service_7,Water Purifier Repair,3,"""Not happy with the service."""
User_944,Service_5,Refrigerator Repair,1,"""Excellent service!"""
User_1415,Service_3,Carpenter,2,"""Not happy with the service."""
User_1986,Service_6,Washing Machine Repair,4,"""Not happy with the service."""
User_336,Service_10,Face care,1,"""Could be better."""
User_1293,Service_2,Plumber,1,"""Satisfactory work."""
User_1092,Service_1,Electrician,4,"""Satisfactory work."""
User_1947,Service_15,Kitchen cleaning,4,"""Not happy with the service."""
User_63,Service_5,Refrigerator Repair,2,"""Not happy with the service."""
User_443,Service_9,Men/kids haircut,3,"""Not happy with the service."""
User_1585,Service_15,Kitchen cleaning,4,"""Excellent service!"""
User_968,Service_2,Plumber,2,"""Could be better."""
User_1540,Service_7,Water Purifier Repair,4,"""Not happy with the service."""
User_1053,Service_7,Water Purifier Repair,3,"""Not happy with the service."""
User_29,Service_5,Refrigerator Repair,5,"""Good job overall."""
User_884,Service_11,Shave/beard grooming,2,"""Satisfactory work."""
User_61,Service_18,Pest control,2,"""Excellent service!"""
User_1288,Service_18,Pest control,2,"""Good job overall."""
User_1065,Service_14,Bathroom cleaning,3,"""Good job overall."""
User_1778,Service_14,Bathroom cleaning,1,"""Excellent service!"""
User_223,Service_13,Massage,3,"""Good job overall."""
User_1543,Service_3,Carpenter,4,"""Not happy with the service."""
User_409,Service_17,Laptop Repair,2,"""Excellent service!"""
User_104,Service_14,Bathroom cleaning,1,"""Could be better."""
User_854,Service_11,Shave/beard grooming,2,"""Could be better."""
User_244,Service_5,Refrigerator Repair,5,"""Good job overall."""
User_883,Service_8,Microwave Repair,3,"""Not happy with the service."""
User_1222,Service_19,Full home cleaning,5,"""Satisfactory work."""
User_1983,Service_2,Plumber,1,"""Satisfactory work."""
User_1255,Service_10,Face care,3,"""Could be better."""
User_1317,Service_14,Bathroom cleaning,5,"""Satisfactory work."""
User_1133,Service_12,Hair colour,4,"""Not happy with the service."""
User_1253,Service_7,Water Purifier Repair,1,"""Could be better."""
User_800,Service_14,Bathroom cleaning,1,"""Could be better."""
User_190,Service_18,Pest control,3,"""Could be better."""
User_618,Service_8,Microwave Repair,4,"""Satisfactory work."""
User_1899,Service_3,Carpenter,5,"""Good job overall."""
User_1085,Service_1,Electrician,3,"""Not happy with the service."""
User_1449,Service_7,Water Purifier Repair,5,"""Excellent service!"""
User_1984,Service_18,Pest control,5,"""Could be better."""
User_1403,Service_16,Chimney Repair,3,"""Excellent service!"""
User_286,Service_5,Refrigerator Repair,1,"""Good job overall."""
